0,id,id_old,date,reviewer_id,reviewer_name,text,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,languages_detect
225,51287,199870007,03-10-2017,6661413,Laura,"Compact and close to the city centre this apartment had everything we needed for a short stay in Vienna. Located in a quiet area but walkable to the main sights and also very close to a metro stop. Hannes gave some excellent suggestions for bars and restaurant nearby - we particularly enjoyed the panoramic view of the city from the Sofitel bar! <br/><br/>Couple of minor drawbacks, the apartment felt and smelt a little damp and we did see some small bugs associated with this. <br/><br/>Overall Hannes was a friendly and welcoming host and the apartment made a good base for exploring Vienna.",little studio- next to citycenter- wifi- nice area,166283,Hannes,Leopoldstadt,48.21778,16.37847,Entire home/apt,62,3,327,22-11-2021,2.47,3,136,18,en
226,51287,200362101,05-10-2017,75900327,Aoife,Host gave some great recommendations,little studio- next to citycenter- wifi- nice area,166283,Hannes,Leopoldstadt,48.21778,16.37847,Entire home/apt,62,3,327,22-11-2021,2.47,3,136,18,en
227,51287,204274428,17-10-2017,8919890,Gaelle Et Jérôme,Thanks for everything!<br/>The place is less than 10 min from the extra center.<br/>Hannes is very easy to communicate with <br/>I really recommend this place,little studio- next to citycenter- wifi- nice area,166283,Hannes,Leopoldstadt,48.21778,16.37847,Entire home/apt,62,3,327,22-11-2021,2.47,3,136,18,en
228,51287,209882115,06-11-2017,37822509,Robert,"We really enjoyed our stay at Hannes’ apartment. It was very comfortable and in a convenient location, close to the centre and perfect for a short break in Vienna. Being able to use the bikes was amazing! Very useful to be able to get everywhere we wanted to see. Hannes was very quick to respond to questions and messages, even helping us to check in late as our flight arrived late in the evening. Would definitely recommend!",little studio- next to citycenter- wifi- nice area,166283,Hannes,Leopoldstadt,48.21778,16.37847,Entire home/apt,62,3,327,22-11-2021,2.47,3,136,18,en
229,51287,222553457,30-12-2017,158087101,Frederico,"Hannes is a great guy, and the studio is pretty cool",little studio- next to citycenter- wifi- nice area,166283,Hannes,Leopoldstadt,48.21778,16.37847,Entire home/apt,62,3,327,22-11-2021,2.47,3,136,18,en
230,51287,245680208,23-03-2018,121769738,Paul,Place is quite small but very convenient location. Shower head did not sit up right most of the time which was tough to deal with. Clean home.,little studio- next to citycenter- wifi- nice area,166283,Hannes,Leopoldstadt,48.21778,16.37847,Entire home/apt,62,3,327,22-11-2021,2.47,3,136,18,en
231,51287,255981927,22-04-2018,2801292,Kevin,"This cozy studio is nestled into a really cool (literally natural air conditioning from the building) interior courtyard apartment building. The neighborhood is my favorite style: a quiet area just a short walk from the more popular areas in city center, still with its own restaurants and amenities. The lofted bed was more than large enough for my 5'10 (178cm) height and fit two adults easily. Comfortable place with lots of character in a great location, and Hannes was a great host!",little studio- next to citycenter- wifi- nice area,166283,Hannes,Leopoldstadt,48.21778,16.37847,Entire home/apt,62,3,327,22-11-2021,2.47,3,136,18,en
234,51287,274126084,08-06-2018,4050527,Na,"the flat is cozy, comfortable and in the best area of the city. i had a great stay and wanna be back in the near future.",little studio- next to citycenter- wifi- nice area,166283,Hannes,Leopoldstadt,48.21778,16.37847,Entire home/apt,62,3,327,22-11-2021,2.47,3,136,18,en
235,51287,278636651,18-06-2018,7097931,Bangalore,Xx,little studio- next to citycenter- wifi- nice area,166283,Hannes,Leopoldstadt,48.21778,16.37847,Entire home/apt,62,3,327,22-11-2021,2.47,3,136,18,so
236,51287,286423122,06-07-2018,192185265,Joseph,Hannes was terriffic. This place was nice and cozy and is the perfect fit for up to two people. He responded immediately to my texts and even offered local tips and guidebooks at his place. I am definitely staying here again next time I go to Vienna!,little studio- next to citycenter- wifi- nice area,166283,Hannes,Leopoldstadt,48.21778,16.37847,Entire home/apt,62,3,327,22-11-2021,2.47,3,136,18,en
237,51287,288177274,09-07-2018,14716344,Anna,"Hannes place is located just north of the center, so walking is easy and you also have a bike option. While we never met, check in was easy. <br/><br/>Two things to note: <br/><br/>If you are tall, the ceiling in bathroom and bed will feel small so watch your head.<br/><br/>Also, there is a cleaning fee charged but you still must take out your own trash and handle linen.",little studio- next to citycenter- wifi- nice area,166283,Hannes,Leopoldstadt,48.21778,16.37847,Entire home/apt,62,3,327,22-11-2021,2.47,3,136,18,en
238,51287,302734093,06-08-2018,72644573,Jennie,Fantastic location!! Hannes was very helpful and provided us with a wonderful stay. ,little studio- next to citycenter- wifi- nice area,166283,Hannes,Leopoldstadt,48.21778,16.37847,Entire home/apt,62,3,327,22-11-2021,2.47,3,136,18,en
239,51287,304213913,09-08-2018,162661746,Jan-Kay,"We had an absolutely lovely time in Vienna and this apartment had everything we needed and more for such good value for money. <br/><br/>Hannes was a lovely host. He allowed us to change the booking name,  waited for us when our train was delayed and showed us around his apartment, giving us lots of top tips on what to do and where to eat in Vienna. His communication was top notch and he left a little information guide, personal to our stay, which held everything we needed. If you want to feel welcomed then Hannes will certainly do so. <br/><br/>As for the apartment itself, there are two double beds (one sofa bed and one bunk bed above the bathroom) and a kitchen with hobs, a sink, kettle and lots of kitchen utensils. There is a dining table inside for 2 people and outside there is a table and 4 chairs. It is structured as a series of apartments looking inwards so you can sit outside on the terrace in the evening with a glass of wine. Hannes provides all the things you need and more. We had access to his bikes to cycle along the Danube cycle path and his guide books for Vienna which we used to do walking tours of Vienna. We even got a fan which was a huge change to the hotels we'd been staying in the previous weeks when there was no air con despite the heatwave!<br/><br/>The apartment is located just round the corner from Karmelitermarkt which is a market with lots of cafes. We went for breakfast here. Then it's about a 15 minute walk over the river and into town to get to the centre at Stephensplatz. There is a SPAR nearby (I think on HollandstraBe) which is good for getting groceries. I would recommend using the Rick Steves guidebook to do a walking tour of Vienna then use the bikes to cycle round the old city walls and then along the Danube cycle path. If you want a good view of the city and a smashing cocktail then go up to the top floor bar of the Sofitel hotel. The cocktails are around 15 Euros but are very good quality and you get an outstanding view that you'd pay to get to the top of the cathedral in town. <br/><br/>Overall we had a lovely stay and can't thank Hannes enough for his hospitality. ",little studio- next to citycenter- wifi- nice area,166283,Hannes,Leopoldstadt,48.21778,16.37847,Entire home/apt,62,3,327,22-11-2021,2.47,3,136,18,en
240,51287,332017357,04-10-2018,17273153,Arthur,"Hannes is a lovely host, and when he’s had time to do his planned updates, in sure this unit will be lovely as well. As it is, however, we found it quite outdated and low quality. The bathroom especially feels dark, grimy, and generally unpleasant. The lofted bed area was dusty with clean-but-stained linens. The lack of power outlets up there wasn’t ideal either. It’s in a nice, convenient location so the pluses outweighed the negatives.",little studio- next to citycenter- wifi- nice area,166283,Hannes,Leopoldstadt,48.21778,16.37847,Entire home/apt,62,3,327,22-11-2021,2.47,3,136,18,en
241,51287,340885762,25-10-2018,97873302,Benoit,Nice place with bikes at your disposal. Those thinks change the way to see and visit Vienna...,little studio- next to citycenter- wifi- nice area,166283,Hannes,Leopoldstadt,48.21778,16.37847,Entire home/apt,62,3,327,22-11-2021,2.47,3,136,18,en
242,51287,344986667,04-11-2018,33084805,Sarah,"Petit studio très mignon, emplacement parfait! Hannes a été un hôte très disponible du début à la fin de notre séjour!",little studio- next to citycenter- wifi- nice area,166283,Hannes,Leopoldstadt,48.21778,16.37847,Entire home/apt,62,3,327,22-11-2021,2.47,3,136,18,fr
243,51287,361724957,24-12-2018,58875820,Laura,Thank you to Hannes! The place was super close to center and small but cozy (we were 4). Danke shön :),little studio- next to citycenter- wifi- nice area,166283,Hannes,Leopoldstadt,48.21778,16.37847,Entire home/apt,62,3,327,22-11-2021,2.47,3,136,18,en
244,51287,410043943,09-02-2019,230379412,Arielle,"Appartement très bien situé dans un quartier vivant, proche du centre ville et très bien desservi par les transports en commun. Hôte très accueillant, disponible et toujours près à aider. Bon séjour.",little studio- next to citycenter- wifi- nice area,166283,Hannes,Leopoldstadt,48.21778,16.37847,Entire home/apt,62,3,327,22-11-2021,2.47,3,136,18,fr
245,51287,439062323,18-04-2019,111922797,Chris,"We loved the apartment, just enough space for us and had everything we needed. Used the bikes all day and they made the trip that much better. Hannes was super friendly and accommodating, we would definitely recommend it",little studio- next to citycenter- wifi- nice area,166283,Hannes,Leopoldstadt,48.21778,16.37847,Entire home/apt,62,3,327,22-11-2021,2.47,3,136,18,en
246,51287,467975109,11-06-2019,165345901,Christiane,"Tolle, kleine Wohnung in Top-Lage. Sehr netter Vermieter. Wohnung hatte alles, was man braucht.",little studio- next to citycenter- wifi- nice area,166283,Hannes,Leopoldstadt,48.21778,16.37847,Entire home/apt,62,3,327,22-11-2021,2.47,3,136,18,de
247,51287,469128784,14-06-2019,2167274,Ulrike,"Hannes is a fantastic host, he truly cares about your wellbeing and goes the extra mile to make you feel comfortable.  <br/>My son Nicco and I stayed for 3 nights and loved this cute little place lots.  Although it's quite small, we had everything we needed.  We took advantage of the bicycles Hannes provided and cruised around town all day long.<br/>If you like a mix of nature and city - this is a perfect place for you since it's located between both ""worlds"" :)<br/>The Augarten park is only a few minutes walking distance away from the apartment and getting to the Prater is not difficult either.  <br/>You get into the inner district in just 10 minutes (walking). <br/>I highly recommend Hannes' place to those who like small places and great service! You'll love your time.",little studio- next to citycenter- wifi- nice area,166283,Hannes,Leopoldstadt,48.21778,16.37847,Entire home/apt,62,3,327,22-11-2021,2.47,3,136,18,en
